section_id,section_code,from_station_code,from_station_name,to_station_code,to_station_name,daily_train_count,criticality_score,last_computed_at
6139,BENL_WDL,BENL,BENAL H,WDL,WANDAL,2,0.2074,2026-09-01 07:15:19.153815
6140,TK_GBB,TK,TUMKUR,GBB,GUBBI,3,0.2616,2026-09-01 07:15:19.153815
6141,KRJR_WZJ,KRJR,KARJARA,WZJ,WAZERGANJ,7,0.3925,2026-09-01 07:15:19.153815
6142,PES_BHKH,PES,PHESAR,BHKH,BAGHOIKUSA,5,0.3382,2026-09-01 07:15:19.153815
6143,NRLR_MNGD,NRLR,NORLA  ROAD,MNGD,MUNIGUDA,1,0.1308,2026-09-01 07:15:19.153815
6144,KDX_JPG,KDX,KADABARI HAT,JPG,JALPAIGURI,3,0.2616,2026-09-01 07:15:19.153815
6145,VL_VBR,VL,VILAD,VBR,VAMBORI,3,0.2616,2026-09-01 07:15:19.153815
6146,ULG_DKJR,ULG,UDALGURI,DKJR,DHEKIAJULI R,1,0.1308,2026-09-01 07:15:19.153815
6147,HOL_SNK,HOL,HOL,SNK,SINDKHEDA,2,0.2074,2026-09-01 07:15:19.153815
6148,SCT_BJM,SCT,SENGOTTAI JN,BJM,BAGAVATHIPURAM,1,0.1308,2026-09-01 07:15:19.153815
6149,JNM_MPRD,JNM,JAYNAGAR MAJ,MPRD,MATHURAPUR R,28,0.6355,2026-09-01 07:15:19.153815
6150,MKHI_METR,MKHI,MAKHI,METR,METHI TIKUR,2,0.2074,2026-09-01 07:15:19.153815
6151,NWH_BWPL,NWH,NAWALGARH,BWPL,BALWANTPURA,1,0.1308,2026-09-01 07:15:19.153815
6152,ED_KRR,ED,ERODE JN.,KRR,KARUR JN.,16,0.5347,2026-09-01 07:15:19.153815
6153,KUW_KTCE,KUW,KUNWAR,KTCE,KATOGHAN,1,0.1308,2026-09-01 07:15:19.153815
6154,PDRD_BTP,PDRD,PINDRA ROAD,BTP,BABATPUR,6,0.3673,2026-09-01 07:15:19.153815
6155,TAZ_RMP,TAZ,TARGAON,RMP,RAHIMATPUR,4,0.3038,2026-09-01 07:15:19.153815
6156,BBD_GR,BBD,BABLAD,GR,GULBARGA,3,0.2616,2026-09-01 07:15:19.153815
6157,MW_ZRDE,MW,MAIRWA,ZRDE,JIRADEI,3,0.2616,2026-09-01 07:15:19.153815
6158,AMSA_GBB,AMSA,AMMASANDRA,GBB,GUBBI,3,0.2616,2026-09-01 07:15:19.153815
6159,SIP_STW,SIP,SURAIMANPUR,STW,SAHATWAR,3,0.2616,2026-09-01 07:15:19.153815
6160,SKJ_JMP,SKJ,SAHIBPUR KAM,JMP,JAMALPUR JN.,1,0.1308,2026-09-01 07:15:19.153815
6161,SOJN_MTSK,SOJN,SIHOR JN(GUJ,MTSK,MOTA SURKA,1,0.1308,2026-09-01 07:15:19.153815
6162,LHA_GGKR,LHA,LEHRA GAGA,GGKR,GOVINDGARH K,6,0.3673,2026-09-01 07:15:19.153815
6163,GKD_BDHA,GKD,GADHAKADA,BDHA,BADHADA,1,0.1308,2026-09-01 07:15:19.153815
6164,GOF_BTPG,GOF,GHUTIARI SHARIF,BTPG,BETHERIA GHO,26,0.6221,2026-09-01 07:15:19.153815
6165,MAKR_BINA,MAKR,MALKHEDI,BINA,BINA,3,0.2616,2026-09-01 07:15:19.153815
6166,JOX_GBRA,JOX,JANAI ROAD,GBRA,GOBRA,36,0.6815,2026-09-01 07:15:19.153815
6167,GOGH_APDJ,GOGH,GOSAI GAON H,APDJ,ALIPUR DUAR JN.,2,0.2074,2026-09-01 07:15:19.153815
6168,CD_WR,CD,CHANDRAPUR (,WR,WARDHA JN.,3,0.2616,2026-09-01 07:15:19.153815
6169,CHD_RPD,CHD,CHANDIA ROAD,RPD,RUPAUND,3,0.2616,2026-09-01 07:15:19.153815
6170,CHBT_BYL,CHBT,CHAKARBHATHA,BYL,BELHA,7,0.3925,2026-09-01 07:15:19.153815
6171,SYJ_CDMR,SYJ,SAIDRAJA,CDMR,CHANDAULI MA,7,0.3925,2026-09-01 07:15:19.153815
6172,NHK_SLGR,NHK,NAHARKATIYA,SLGR,SIMALUGURI J,1,0.1308,2026-09-01 07:15:19.153815
6173,BMAE_HIH,BMAE,BELMURI,HIH,HAJIGARH,5,0.3382,2026-09-01 07:15:19.153815
6174,KGRA_KPLR,KGRA,KANGRA,KPLR,KOPARLAHAR,6,0.3673,2026-09-01 07:15:19.153815
6175,BOR_VR,BOR,BOISAR,VR,VIRAR,1,0.1308,2026-09-01 07:15:19.153815
6176,NRGO_STL,NRGO,NARGANJO HAL,STL,SIMULTALA,7,0.3925,2026-09-01 07:15:19.153815
6177,BZJT_KUN,BZJT,BAZIDA JATAN,KUN,KARNAL,6,0.3673,2026-09-01 07:15:19.153815
6178,GNK_SSM,GNK,GARHNOKHA,SSM,SASARAM,2,0.2074,2026-09-01 07:15:19.153815
6179,BGWD_CKR,BGWD,BAGEWADI H,CKR,CHIKODI ROAD,5,0.3382,2026-09-01 07:15:19.153815
6180,KHRA_KAWT,KHRA,KACHERA,KAWT,KANWAT,3,0.2616,2026-09-01 07:15:19.153815
6181,JKHI_ADR,JKHI,JAKHOD KHERA,ADR,MANDI ADAMPU,5,0.3382,2026-09-01 07:15:19.153815
6182,HEN_DSPN,HEN,HERIA PH,DSPN,DESHAPRAN PH,3,0.2616,2026-09-01 07:15:19.153815
6183,NHLG_BPB,NHLG,NEW HALFLONG,BPB,BADARPUR JN.,8,0.4147,2026-09-01 07:15:19.153815
6184,NW_HLKT,NW,NALWAR,HLKT,HALAKATTA,1,0.1308,2026-09-01 07:15:19.153815
6185,BSGR_LKW,BSGR,BHAGSAR,LKW,LAKHEWALI,4,0.3038,2026-09-01 07:15:19.153815
6186,MHDB_HND,MHDB,MAHADIA PH,HND,HINDOL ROAD,3,0.2616,2026-09-01 07:15:19.153815
6187,DRSN_HRV,DRSN,DHURWASIN  H,HRV,HARRAD,9,0.4346,2026-09-01 07:15:19.153815
6188,TMZ_SMTG,TMZ,TAMLUK,SMTG,SAHID MATANG,7,0.3925,2026-09-01 07:15:19.153815
6189,MAKH_BJNR,MAKH,MOKHAMPURA,BJNR,BIJAINAGAR,1,0.1308,2026-09-01 07:15:19.153815
6190,HAUR_RDU,HAUR,HAUR,RDU,RADHAMOHANPU,29,0.6419,2026-09-01 07:15:19.153815
6191,JNR_CNX,JNR,JANAKPUR ROA,CNX,CHANDAUNA HA,1,0.1308,2026-09-01 07:15:19.153815
6192,JIL_SAPR,JIL,JALILA ROAD,SAPR,SARANGPUR RO,2,0.2074,2026-09-01 07:15:19.153815
6193,ADVI_VID,ADVI,ADAVALI,VID,VILAVADE,1,0.1308,2026-09-01 07:15:19.153815
6194,SKLP_SYU,SKLP,SHANKERPUR,SYU,SARAYAN,4,0.3038,2026-09-01 07:15:19.153815
6195,BLRR_BYPL,BLRR,BELANDUR ROA,BYPL,BAIYYAPPANAH,2,0.2074,2026-09-01 07:15:19.153815
6196,DWX_BLAX,DWX,DEWAS,BLAX,BARLAI,4,0.3038,2026-09-01 07:15:19.153815
6197,SUPP_NOSM,SUPP,SUPPALAPADU,NOSM,NOSSAM,2,0.2074,2026-09-01 07:15:19.153815
6198,QLN_PVU,QLN,QUILON,PVU,PARAVUR,7,0.3925,2026-09-01 07:15:19.153815
6199,HTGR_LMO,HTGR,HATHIGADH,LMO,LILIYA MOTA,2,0.2074,2026-09-01 07:15:19.153815
6200,BDJ_TLY,BDJ,VADAKARA,TLY,THALASSERY,14,0.5111,2026-09-01 07:15:19.153815
6201,BSSL_CNA,BSSL,BASSI BERISA,CNA,CHANDERIYA J,2,0.2074,2026-09-01 07:15:19.153815
6202,DKY_MRX,DKY,DHOKI,MRX,MURUD,1,0.1308,2026-09-01 07:15:19.153815
6203,MXN_CMA,MXN,MARIANI JN.,CMA,CINNAMARA,3,0.2616,2026-09-01 07:15:19.153815
6204,LDH_MG,LDH,LUDHIANA JN.,MG,MODELGRAM,6,0.3673,2026-09-01 07:15:19.153815
6205,DHD_RET,DHD,DAHOD,RET,RENTIYA,4,0.3038,2026-09-01 07:15:19.153815
6206,UREN_KJH,UREN,UREN,KJH,KAJRA,11,0.469,2026-09-01 07:15:19.153815
6207,PER_WST,PER,PERAMBUR,WST,WASHERMANPET,4,0.3038,2026-09-01 07:15:19.153815
6208,SDNR_TEN,SDNR,SEYDUNGANALL,TEN,TIRUNELVELI JN,1,0.1308,2026-09-01 07:15:19.153815
6209,KKRM_CEL,KKRM,KAIKORAM,CEL,CHEBROL,4,0.3038,2026-09-01 07:15:19.153815
6210,DMT_GZL,DMT,DIGUVAMETTA,GZL,GAZULAPALLI,1,0.1308,2026-09-01 07:15:19.153815
6211,NUQ_DXN,NUQ,NAGARUNTARI,DXN,DUDHINAGAR,1,0.1308,2026-09-01 07:15:19.153815
6212,SGC_WRI,SGC,SAONGI,WRI,WARASEONI,5,0.3382,2026-09-01 07:15:19.153815
6213,PAY_PAZ,PAY,PAYYANUR,PAZ,PAYANGADI,6,0.3673,2026-09-01 07:15:19.153815
6214,NSD_JWS,NSD,NASIRABAD,JWS,JHARWASA,1,0.1308,2026-09-01 07:15:19.153815
6215,JSL_QRP,JSL,JASSOWAL HAL,QRP,KILA RAIPUR,5,0.3382,2026-09-01 07:15:19.153815
6216,BTU_SUJR,BTU,BARAUT,SUJR,SUJRA,1,0.1308,2026-09-01 07:15:19.153815
6217,JRU_MYK,JRU,CHIKJAJUR JN,MYK,MAYAKONDA,2,0.2074,2026-09-01 07:15:19.153815
6218,SRE_BAE,SRE,SAHARANPUR J,BAE,BALIAKHERI,5,0.3382,2026-09-01 07:15:19.153815
6219,KAWR_GOK,KAWR,KAWR,GOK,GOKARNA ROAD,2,0.2074,2026-09-01 07:15:19.153815
6220,KQD_BMT,KQD,KHAIRATABAD,BMT,BEGAMPET,4,0.3038,2026-09-01 07:15:19.153815
6221,DAU_GKX,DAU,DAGRU,GKX,GHAL KALAN,4,0.3038,2026-09-01 07:15:19.153815
6222,KYQ_GLPT,KYQ,KAMAKHYA JN,GLPT,GOALPARA  TO,10,0.4526,2026-09-01 07:15:19.153815
6223,ARQ_ARR,ARQ,ARARIYA COUR,ARR,ARARIYA,7,0.3925,2026-09-01 07:15:19.153815
6224,MCZ_BANO,MCZ,MAHABUANG,BANO,BANO,2,0.2074,2026-09-01 07:15:19.153815
6225,NFK_SXP,NFK,NEW FARAKKA,SXP,SANKOPARA H,1,0.1308,2026-09-01 07:15:19.153815
6226,THBN_TBTN,THBN,THANA BHAWAN,TBTN,THANA BHAWAN,5,0.3382,2026-09-01 07:15:19.153815
6227,SDHR_PCC,SDHR,SANDHANI DHA,PCC,PRACHI ROAD,1,0.1308,2026-09-01 07:15:19.153815
6228,VELI_KZK,VELI,VELI H.,KZK,KAZHAKUTTAM,4,0.3038,2026-09-01 07:15:19.153815
6229,JLD_CLJ,JLD,JARWAL ROAD,CLJ,COLONELGANJ,7,0.3925,2026-09-01 07:15:19.153815
6230,BHBV_VYN,BHBV,BLOCK HUT B,VYN,VYASANAGAR,2,0.2074,2026-09-01 07:15:19.153815
6231,NCB_BSW,NCB,NEW COOCH BE,BSW,BANESWAR,3,0.2616,2026-09-01 07:15:19.153815
6232,IZN_BHI,IZN,IZZATNAGAR J,BHI,BAHERI,2,0.2074,2026-09-01 07:15:19.153815
6233,PGI_VLI,PGI,PARPANANGADI,VLI,VALLIUKUNNU,7,0.3925,2026-09-01 07:15:19.153815
6234,ANV_TMPM,ANV,ANNAVARAM,TMPM,TIMMAPURAM H,3,0.2616,2026-09-01 07:15:19.153815
6235,SMM_KXO,SMM,SALIYAMANGAL,KXO,KUDIKADU,4,0.3038,2026-09-01 07:15:19.153815
6236,RTRA_JMRA,RTRA,RAMNATHPUR,JMRA,JAMIRA,1,0.1308,2026-09-01 07:15:19.153815
6237,DJG_NTSK,DJG,DULIAJAN,NTSK,NEW TINSUKIA,3,0.2616,2026-09-01 07:15:19.153815
6238,BGJT_GIA,BGJT,.BAGHAJATIN,GIA,GARIA,108,0.8854,2026-09-01 07:15:19.153815
6239,R_TLD,R,RAIPUR JN.,TLD,TILDA,13,0.4981,2026-09-01 07:15:19.153815
6240,GSW_SGF,GSW,GURUSAR SEHN,SGF,SANGAT,3,0.2616,2026-09-01 07:15:19.153815
6241,HRPG_SKN,HRPG,HARPALGANJ,SKN,SRI KRISHNA,4,0.3038,2026-09-01 07:15:19.153815
6242,MSMD_R,MSMD,MAHASAMUND,R,RAIPUR JN.,13,0.4981,2026-09-01 07:15:19.153815
6243,GTL_AD,GTL,GUNTAKAL JN.,AD,ADONI,26,0.6221,2026-09-01 07:15:19.153815
6244,RMD_SQD,RMD,RAMANATHAPUR,SQD,SATTIRAKKUDI,4,0.3038,2026-09-01 07:15:19.153815
6245,BNBR_PNPN,BNBR,BAHANAGA BAZ,PNPN,PANPANA PH,5,0.3382,2026-09-01 07:15:19.153815
6246,NYM_BELA,NYM,NEYAMATPUR H,BELA,BELA,4,0.3038,2026-09-01 07:15:19.153815
6247,BPS_NRX,BPS,BANPAS,NRX,NOADAR DHAL,10,0.4526,2026-09-01 07:15:19.153815
6248,GIMB_BHUJ,GIMB,GANDHIDHAM JN.,BHUJ,NEW BHUJ,2,0.2074,2026-09-01 07:15:19.153815
6249,PDD_MAJN,PDD,PADUBIDRI,MAJN,MANGALORE JN,1,0.1308,2026-09-01 07:15:19.153815
6250,SILR_BCW,SILR,SILARI,BCW,BHAWI,1,0.1308,2026-09-01 07:15:19.153815
6251,VLK_TRL,VLK,VILLIVAKKAM,TRL,TIRUVALLUR,1,0.1308,2026-09-01 07:15:19.153815
6252,SSNH_TTR,SSNH,SHRISARADANA,TTR,TIPTUR,4,0.3038,2026-09-01 07:15:19.153815
6253,UBN_SRJK,UBN,UBARNI,SRJK,SURAJKUNDA,3,0.2616,2026-09-01 07:15:19.153815
6254,MPLR_MPLE,MPLR,MAHIPAL ROAD,MPLE,MAHIPAL  HAL,4,0.3038,2026-09-01 07:15:19.153815
6255,LH_SLX,LH,LAHING,SLX,SELENGHAT,2,0.2074,2026-09-01 07:15:19.153815
6256,BTI_MOT,BTI,BATHINDA JN,MOT,MALOUT,1,0.1308,2026-09-01 07:15:19.153815
6257,BLQR_RUPC,BLQR,BILASPUR ROA,RUPC,RUDRAPUR CIT,6,0.3673,2026-09-01 07:15:19.153815
6258,BNGY_PATI,BNGY,BABHANJYOTIY,PATI,PARSA TIWARI,2,0.2074,2026-09-01 07:15:19.153815
6259,KGP_PKU,KGP,KHARAGPUR,PKU,PANSKURA,12,0.4841,2026-09-01 07:15:19.153815
6260,BPB_SCL,BPB,BADARPUR JN.,SCL,SILCHAR,6,0.3673,2026-09-01 07:15:19.153815
6261,AO_DUB,AO,AONLA,DUB,DABTARA,1,0.1308,2026-09-01 07:15:19.153815
6262,RPAR_SASN,RPAR,ROOP NAGAR,SASN,SAHIBZADA AJ,1,0.1308,2026-09-01 07:15:19.153815
6263,TU_DHNE,TU,TADIPATRI,DHNE,DHONE JN,1,0.1308,2026-09-01 07:15:19.153815
6264,UMB_RAA,UMB,AMBALA CANTT JN,RAA,BARARA,5,0.3382,2026-09-01 07:15:19.153815
6265,SRR_WKI,SRR,SHORANUR JN.,WKI,WADAKANCHERI,9,0.4346,2026-09-01 07:15:19.153815
6266,CDAE_PBZ,CDAE,CHANDANPUR,PBZ,PORA BAZAR,27,0.6289,2026-09-01 07:15:19.153815
6267,GTL_BLL,GTL,GUNTAKAL JN.,BLL,BANTANAHAL,5,0.3382,2026-09-01 07:15:19.153815
6268,JKE_MYR,JKE,JUKEHI,MYR,MAIHAR,4,0.3038,2026-09-01 07:15:19.153815
6269,ARJ_DHE,ARJ,AUNRIHAR JN.,DHE,DHOBHI,4,0.3038,2026-09-01 07:15:19.153815
6270,PNP_DWNA,PNP,PANIPAT JN.,DWNA,DIWANA,10,0.4526,2026-09-01 07:15:19.153815
6271,BLQR_KEMR,BLQR,BILASPUR ROA,KEMR,KEMRI (HALT),1,0.1308,2026-09-01 07:15:19.153815
6272,JHS_JHSA,JHS,JHANSI JN,JHSA,JHANSI A CAB,1,0.1308,2026-09-01 07:15:19.153815
6273,OTR_GDV,OTR,MOTURU,GDV,GUDIVADA JN.,6,0.3673,2026-09-01 07:15:19.153815
6274,RUG_SLKN,RUG,RAJLU GARHI,SLKN,SANDAL KALAN,10,0.4526,2026-09-01 07:15:19.153815
6275,BWN_DAKE,BWN,BARDDHAMAN J,DAKE,DAKHINESWAR,7,0.3925,2026-09-01 07:15:19.153815
6276,ST_URN,ST,SURAT,URN,UTRAN,7,0.3925,2026-09-01 07:15:19.153815
6277,AB_KPD,AB,AMBUR,KPD,KATPADI JN,9,0.4346,2026-09-01 07:15:19.153815
6278,JGJN_JMK,JGJN,JUGIJAN,JMK,JAMUNAMUKH,2,0.2074,2026-09-01 07:15:19.153815
6279,PKZ_FDK,PKZ,PIPLI PAKHI,FDK,FARIDKOT,4,0.3038,2026-09-01 07:15:19.153815
6280,HJI_LMG,HJI,HOJAI,LMG,LUMDING JN.,8,0.4147,2026-09-01 07:15:19.153815
6281,TPJ_MNM,TPJ,TIRUCHIRAPPA,MNM,MANAMADURAI,1,0.1308,2026-09-01 07:15:19.153815
6282,PTRD_KIP,PTRD,PATAUDI ROAD,KIP,KHALILPUR,1,0.1308,2026-09-01 07:15:19.153815
6283,NUR_ANDI,NUR,NARELA,ANDI,ADARSH NAGAR,2,0.2074,2026-09-01 07:15:19.153815
6284,BQI_SLY,BQI,BOMMIDI,SLY,SAMALPATTI,1,0.1308,2026-09-01 07:15:19.153815
6285,JML_IMR,JML,JUMNAL,IMR,IBRAHIMPUR H,2,0.2074,2026-09-01 07:15:19.153815
6286,ATH_BAZ,ATH,ANTAH,BAZ,BARAN,2,0.2074,2026-09-01 07:15:19.153815
6287,DAB_NZB,DAB,DHARMABAD,NZB,NIZAMABAD,2,0.2074,2026-09-01 07:15:19.153815
6288,HDT_RTB,HDT,HARDATTPUR F,RTB,RAJA TALAB,5,0.3382,2026-09-01 07:15:19.153815
6289,BSL_HD,BSL,BHUSAVAL JN.,HD,HARDA,1,0.1308,2026-09-01 07:15:19.153815
6290,HBD_ET,HBD,HOSHANGABAD,ET,ITARSI,23,0.5998,2026-09-01 07:15:19.153815
6291,MNMU_KJN,MNMU,MANI MAU,KJN,KANNAUJ,3,0.2616,2026-09-01 07:15:19.153815
6292,SRE_YJUD,SRE,SAHARANPUR J,YJUD,YAMUNANAGER,30,0.6481,2026-09-01 07:15:19.153815
6293,MUV_GYN,MUV,MANDUADIH,GYN,GYANPUR ROAD,7,0.3925,2026-09-01 07:15:19.153815
6294,ABP_FD,ABP,AKBARPUR JN.,FD,FAIZABAD JN.,4,0.3038,2026-09-01 07:15:19.153815
6295,PNDM_ALU,PNDM,PENNADAM,ALU,ARIYALUR,1,0.1308,2026-09-01 07:15:19.153815
6296,PUF_BFPA,PUF,PAUTA (HALT),BFPA,BHOPATPUR,3,0.2616,2026-09-01 07:15:19.153815
6297,KRNR_MYS,KRNR,KRISHNA RAJA,MYS,MYSORE JN.,5,0.3382,2026-09-01 07:15:19.153815
6298,HCNR_SKND,HCNR,HARICHANDANP,SKND,SUKINDA ROAD,1,0.1308,2026-09-01 07:15:19.153815
6299,WSD_JVA,WSD,WASUD,JVA,JAVALE,2,0.2074,2026-09-01 07:15:19.153815
6300,MLNH_GRMP,MLNH,MALANCHA,GRMP,GANGARAMPUR,1,0.1308,2026-09-01 07:15:19.153815
6301,SGRL_CPU,SGRL,SINGRAULI,CPU,CHOPAN,3,0.2616,2026-09-01 07:15:19.153815
6302,KBR_MTH,KBR,KABRAI,MTH,MATAUNDH,4,0.3038,2026-09-01 07:15:19.153815
6303,HCR_BOE,HCR,HARISHCHANDR,BOE,BARSOI JN.,3,0.2616,2026-09-01 07:15:19.153815
6304,HEB_LOGH,HEB,HEBBAL,LOGH,LOTTEGOLLAHA,3,0.2616,2026-09-01 07:15:19.153815
6305,KMGE_KTQ,KMGE,KUMAHU,KTQ,KUDRA,1,0.1308,2026-09-01 07:15:19.153815
6306,KOTA_KPTN,KOTA,KOTA,KPTN,KESHORAI PAT,2,0.2074,2026-09-01 07:15:19.153815
6307,PKF_BKPR,PKF,POKLA,BKPR,BAKASPUR,2,0.2074,2026-09-01 07:15:19.153815
6308,DDCE_SBD,DDCE,DUNDI,SBD,SLEEMNABAD,6,0.3673,2026-09-01 07:15:19.153815
6309,JU_GOTN,JU,JODHPUR JN.,GOTN,GOTAN,5,0.3382,2026-09-01 07:15:19.153815
6310,KZJ_JMKT,KZJ,KAZIPET JN.,JMKT,JAMIKUNTA,4,0.3038,2026-09-01 07:15:19.153815
6311,JSP_MRJ,JSP,JAYASINGPUR,MRJ,MIRAJ JN.,9,0.4346,2026-09-01 07:15:19.153815
6312,GOY_CNJW,GOY,GOVINDPURI,CNJW,HOLDING LINE,2,0.2074,2026-09-01 07:15:19.153815
6313,PKU_KGP,PKU,PANSKURA,KGP,KHARAGPUR,13,0.4981,2026-09-01 07:15:19.153815
6314,SHV_JRU,SHV,SHIVANI,JRU,CHIKJAJUR JN,1,0.1308,2026-09-01 07:15:19.153815
6315,OMLF_MLDT,OMLF,OLD MALDA,MLDT,MALDA TOWN,5,0.3382,2026-09-01 07:15:19.153815
6316,MLDT_EKI,MLDT,MALDA TOWN,EKI,EKLAKHI,2,0.2074,2026-09-01 07:15:19.153815
6317,MNHL_PHRH,MNHL,MAJHAIRAN HI,PHRH,PANCH RUKHI,5,0.3382,2026-09-01 07:15:19.153815
6318,BGU_KWC,BGU,BAIRAGNIA,KWC,KUNDWA CHAIN,4,0.3038,2026-09-01 07:15:19.153815
6319,MABD_GLA,MABD,MAHBUBABAD,GLA,GARLA,3,0.2616,2026-09-01 07:15:19.153815
6320,RPD_JLW,RPD,RUPAUND,JLW,JHALWARA,4,0.3038,2026-09-01 07:15:19.153815
6321,BBS_VZM,BBS,BHUBANESWAR,VZM,VIZIANAGARAM,2,0.2074,2026-09-01 07:15:19.153815
6322,SANH_LKN,SANH,SANHA HALT,LKN,LAKHMINIA,3,0.2616,2026-09-01 07:15:19.153815
6323,TAY_TEN,TAY,TALAIYUTHU,TEN,TIRUNELVELI JN,5,0.3382,2026-09-01 07:15:19.153815
6324,RHN_ALJ,RHN,ROSHANPUR,ALJ,ALIGANJ,3,0.2616,2026-09-01 07:15:19.153815
6325,ROS_NSD,ROS,RAJOSI,NSD,NASIRABAD,1,0.1308,2026-09-01 07:15:19.153815
6326,SJQ_KJZ,SJQ,SURAJPUR ROA,KJZ,KARONJI,4,0.3038,2026-09-01 07:15:19.153815
6327,KRQ_DAA,KRQ,KARARI,DAA,DATIA,2,0.2074,2026-09-01 07:15:19.153815
6328,SBH_SUL,SBH,SULEBHAVI,SUL,SULDHAL,5,0.3382,2026-09-01 07:15:19.153815
6329,CHV_CDRA,CHV,CHERVATTUR,CDRA,CHANDERA HAL,2,0.2074,2026-09-01 07:15:19.153815
6330,GYN_JI,GYN,GYANPUR ROAD,JI,JHUSI,3,0.2616,2026-09-01 07:15:19.153815
6331,AEJ_LHBK,AEJ,ARNEJ,LHBK,LOTHAL BHURK,5,0.3382,2026-09-01 07:15:19.153815
6332,APL_NDO,APL,APPIKATLA,NDO,NIDUBROLU,1,0.1308,2026-09-01 07:15:19.153815
6333,GOGH_SRPB,GOGH,GOSAI GAON H,SRPB,SRIRAMPUR (A,2,0.2074,2026-09-01 07:15:19.153815
6334,HLKK_HMBD,HLKK,HALLIKHERK,HMBD,HUMNABAD,2,0.2074,2026-09-01 07:15:19.153815
6335,JRU_ASK,JRU,CHIKJAJUR JN,ASK,ARSIKERE JN.,1,0.1308,2026-09-01 07:15:19.153815
6336,KPTO_MJP,KPTO,KARANPURATO,MJP,MOHARAJPUR,8,0.4147,2026-09-01 07:15:19.153815
6337,MJ_AII,MJ,MARWAR JN.,AII,AJMER JN.,6,0.3673,2026-09-01 07:15:19.153815
6338,HGT_CD,HGT,HINGANGHAT,CD,CHANDRAPUR (,10,0.4526,2026-09-01 07:15:19.153815
6339,GP_SXN,GP,RAJGANGPUR,SXN,SONAKHAN,6,0.3673,2026-09-01 07:15:19.153815
6340,SEGM_CD,SEGM,SEWAGRAM,CD,CHANDRAPUR (,9,0.4346,2026-09-01 07:15:19.153815
6341,PLU_GY,PLU,PATAKOTTACHE,GY,GOOTY JN.,3,0.2616,2026-09-01 07:15:19.153815
6342,NTV_BRSA,NTV,NAUTANWA,BRSA,BARWA KALAN,5,0.3382,2026-09-01 07:15:19.153815
6343,GRHX_KAYI,GRHX,GARRA,KAYI,KAYDI HALT,6,0.3673,2026-09-01 07:15:19.153815
6344,SDVL_BAW,SDVL,SOLDEVANAHAL,BAW,CHIKBANAVAR,6,0.3673,2026-09-01 07:15:19.153815
6345,KLRE_TORI,KLRE,KHALARI,TORI,TORI,5,0.3382,2026-09-01 07:15:19.153815
6346,KMNC_MKN,KMNC,KUCHAMAN CIT,MKN,MAKRANA JN.,12,0.4841,2026-09-01 07:15:19.153815
6347,KDE_KU,KDE,KORADACHERI,KU,KULIKARAI,1,0.1308,2026-09-01 07:15:19.153815
6348,KQU_BMAE,KQU,KAMARKUNDU J,BMAE,BELMURI,1,0.1308,2026-09-01 07:15:19.153815
6349,CCG_BCL,CCG,CHURCHGATE,BCL,MUMBAI CENTR,1,0.1308,2026-09-01 07:15:19.153815
6350,JSG_JSGR,JSG,JHARSUGUDA J,JSGR,JHARSUGUDA R,4,0.3038,2026-09-01 07:15:19.153815
6351,VSKP_DVD,VSKP,VISAKHAPATNA,DVD,DUVVADA,43,0.7142,2026-09-01 07:15:19.153815
6352,SMRR_KYE,SMRR,SUMRERI,KYE,KHURAI,4,0.3038,2026-09-01 07:15:19.153815
6353,DI_THK,DI,DOMBIVLI,THK,THAKURLI,92,0.8555,2026-09-01 07:15:19.153815
6354,BRB_DD,BRB,BORIBIAL,DD,DAUND JN.,2,0.2074,2026-09-01 07:15:19.153815
6355,PND_APR,PND,PENDRA ROAD,APR,ANUPPUR JN.,20,0.5746,2026-09-01 07:15:19.153815
6356,PRTL_BQG,PRTL,PIRTALA,BQG,BHAGWANGOLA,11,0.469,2026-09-01 07:15:19.153815
6357,CD_VVKN,CD,CHANDRAPUR (,VVKN,VIVEKANANDA,1,0.1308,2026-09-01 07:15:19.153815
6358,RAIR_SBPY,RAIR,RAIRAKHOL,SBPY,SAMBALPUR CI,3,0.2616,2026-09-01 07:15:19.153815
6359,BUG_CPJ,BUG,BAGAHA,CPJ,KAPTANGANJ J,1,0.1308,2026-09-01 07:15:19.153815
6360,ZBD_KJTW,ZBD,ZAFARABAD JN,KJTW,KAJGAON TERH,2,0.2074,2026-09-01 07:15:19.153815
6361,MYHT_TNX,MYHT,MAYURHAT,TNX,TARAK NAGAR,19,0.5654,2026-09-01 07:15:19.153815
6362,KNHE_KMST,KNHE,KANHE,KMST,KAMSHET,19,0.5654,2026-09-01 07:15:19.153815
6363,KWAE_PSAE,KWAE,KATWA JN.,PSAE,PURBA STHALI,1,0.1308,2026-09-01 07:15:19.153815
6364,WANI_MJKN,WANI,WANI,MJKN,MAJRIKHADAN,1,0.1308,2026-09-01 07:15:19.153815
6365,SHK_SRY,SHK,SHEIKHPURA,SRY,SIRARI,8,0.4147,2026-09-01 07:15:19.153815
6366,JOB_BOBS,JOB,ASAIPUR JOBN,BOBS,BOBAS,3,0.2616,2026-09-01 07:15:19.153815
6367,MLR_TMT,MLR,MALKHED,TMT,TIMTALA,3,0.2616,2026-09-01 07:15:19.153815
6368,TRT_RU,TRT,TIRUTTANI,RU,RENIGUNTA JN,9,0.4346,2026-09-01 07:15:19.153815
